datdep,ptcar_lg_nm_nl,delay_arr,delay_dep,circ_typ,train_serv,mois
12OCT2025,HASSELT,0.12,,1,SNCB/NMBS,2025-10
26OCT2025,EDINGEN,-0.22,0.3,1,SNCB/NMBS,2025-10
03OCT2025,LOKEREN-OOST,0.47,0.47,1,SNCB/NMBS,2025-10
13OCT2025,BOONDAAL,2.45,5.33,1,SNCB/NMBS,2025-10
13OCT2025,WEVELGEM,1.07,1.47,1,SNCB/NMBS,2025-10
21OCT2025,DUFFEL,3.72,3.72,1,SNCB/NMBS,2025-10
28OCT2025,BRUSSEL-LUXEMBURG,2.9,2.05,1,SNCB/NMBS,2025-10
10OCT2025,IZEGEM-SAS,11.45,11.45,1,SNCB/NMBS,2025-10
27OCT2025,COURCELLES-MOTTE,27.63,27.63,1,SNCB/NMBS,2025-10
15OCT2025,HOBOKEN-POLDER,4.45,3.87,1,SNCB/NMBS,2025-10
08OCT2025,NAMECHE,2.83,2.47,1,SNCB/NMBS,2025-10
27OCT2025,SINT-NIKLAAS,0.28,0.37,1,SNCB/NMBS,2025-10
03OCT2025,BRUSSEL-ZUID,1.45,3.72,1,SNCB/NMBS,2025-10
10OCT2025,SY,2.1,1.1,1,SNCB/NMBS,2025-10
24OCT2025,BEERNEM,0.87,0.87,1,SNCB/NMBS,2025-10
31OCT2025,FLOREE,0.28,0.28,1,SNCB/NMBS,2025-10
17OCT2025,DEINZE-WIJKSPOREN,0.48,0.48,1,SNCB/NMBS,2025-10
02OCT2025,DE PINTE,1.4,0.32,1,SNCB/NMBS,2025-10
17OCT2025,VISE,0.73,0.17,1,SNCB/NMBS,2025-10
20OCT2025,TIELEN,0.38,-0.1,1,SNCB/NMBS,2025-10
20OCT2025,BRUSSEL-CENTRAAL,17.27,18.22,1,SNCB/NMBS,2025-10
10OCT2025,HALLE,1.67,1.55,1,SNCB/NMBS,2025-10
29OCT2025,HOLLEKEN,4.53,4.53,1,SNCB/NMBS,2025-10
30OCT2025,MECHELEN,0.47,0.35,1,SNCB/NMBS,2025-10
11OCT2025,TIENEN,0.57,1.4,1,SNCB/NMBS,2025-10
18OCT2025,ERPS-KWERPS,-1.07,-1.07,1,SNCB/NMBS,2025-10
27OCT2025,LA LOUVIERE-SUD,2.55,,1,SNCB/NMBS,2025-10
22OCT2025,CHASTRE,0.07,0.07,1,SNCB/NMBS,2025-10
19OCT2025,HENNUYERES,5.15,5.15,1,SNCB/NMBS,2025-10
03OCT2025,HOURPES,1.48,2.1,1,SNCB/NMBS,2025-10
27OCT2025,BOOM,1.35,0.1,1,SNCB/NMBS,2025-10
26OCT2025,BRUSSELS AIRPORT - ZAVENTEM,2.13,,1,SNCB/NMBS,2025-10
11OCT2025,MERELBEKE,0.78,0.78,1,SNCB/NMBS,2025-10
31OCT2025,NEUFCHATEAU,0.35,0.45,1,SNCB/NMBS,2025-10
04OCT2025,GENT-DAMPOORT,-0.53,0.35,1,SNCB/NMBS,2025-10
12OCT2025,HERENT,-0.47,-0.47,1,SNCB/NMBS,2025-10
29OCT2025,BEGIJNENDIJK,4.57,4.57,1,SNCB/NMBS,2025-10
30OCT2025,PECROT,3.07,3.07,1,SNCB/NMBS,2025-10
04OCT2025,MARCHE-LES-DAMES-MARCHANDISES,-0.35,-0.35,1,SNCB/NMBS,2025-10
10OCT2025,ANDERLECHT,-1.1,-1.1,1,SNCB/NMBS,2025-10
08OCT2025,BUDA,2.28,2.28,1,SNCB/NMBS,2025-10
30OCT2025,BRUSSELS AIRPORT - ZAVENTEM,-1.38,0.27,1,SNCB/NMBS,2025-10
30OCT2025,HEIZIJDE,6.68,6.68,1,SNCB/NMBS,2025-10
21OCT2025,HOBOKEN-POLDER,1.15,1.22,1,SNCB/NMBS,2025-10
09OCT2025,VORST-ZUID,0.17,0.22,1,SNCB/NMBS,2025-10
12OCT2025,MARCHIENNE-AU-PONT,0.3,0.2,1,SNCB/NMBS,2025-10
10OCT2025,FORCHIES,0.03,0.03,1,SNCB/NMBS,2025-10
06OCT2025,LA HULPE,-0.67,-0.67,1,SNCB/NMBS,2025-10
08OCT2025,HAVINNES,0.9,0.9,1,SNCB/NMBS,2025-10
23OCT2025,KESSEL,7.73,7.73,1,SNCB/NMBS,2025-10
06OCT2025,HATRIVAL,1.27,1.27,1,SNCB/NMBS,2025-10
24OCT2025,NATOYE,-0.38,-0.05,1,SNCB/NMBS,2025-10
06OCT2025,MARCHE-LES-DAMES-MARCHANDISES,3.12,3.12,1,SNCB/NMBS,2025-10
27OCT2025,VORST-ZUID,5.2,5.2,1,SNCB/NMBS,2025-10
01OCT2025,CHARLEROI-OUEST,-0.77,-0.77,1,SNCB/NMBS,2025-10
22OCT2025,ANGLEUR,0.9,0.72,1,SNCB/NMBS,2025-10
16OCT2025,FAUX,6.33,6.33,1,SNCB/NMBS,2025-10
06OCT2025,SCLAIGNEAUX,6.2,6.2,1,SNCB/NMBS,2025-10
29OCT2025,SCHULEN-SAS,2.2,2.2,1,SNCB/NMBS,2025-10
25OCT2025,CARNIERES,0.48,1.07,1,SNCB/NMBS,2025-10
15OCT2025,LONDERZEEL,3.42,2.88,1,SNCB/NMBS,2025-10
22OCT2025,EVERGEM,0.58,0.68,1,SNCB/NMBS,2025-10
19OCT2025,BRUSSEL-CENTRAAL,1.45,1.6,1,SNCB/NMBS,2025-10
02OCT2025,GODINNE,-0.97,1.17,1,SNCB/NMBS,2025-10
14OCT2025,BRUSSEL-ZUID,2.67,,1,SNCB/NMBS,2025-10
15OCT2025,HALLE,-1.4,-0.07,1,SNCB/NMBS,2025-10
21OCT2025,MECHELEN,-0.9,-0.1,1,SNCB/NMBS,2025-10
09OCT2025,ZAVENTEM,-1.33,-1.33,1,SNCB/NMBS,2025-10
14OCT2025,OUGREE,0.13,0.08,1,SNCB/NMBS,2025-10
15OCT2025,IZEGEM,0.22,0.25,1,SNCB/NMBS,2025-10
12OCT2025,HERENTALS,-1.6,0.25,1,SNCB/NMBS,2025-10
01OCT2025,LA LOUVIERE-CENTRE,0.45,0.7,1,SNCB/NMBS,2025-10
10OCT2025,VORST-ZUID,6.97,6.97,1,SNCB/NMBS,2025-10
24OCT2025,ANZEGEM,0.07,0.07,1,SNCB/NMBS,2025-10
01OCT2025,AISEAU,0.68,0.68,1,SNCB/NMBS,2025-10
08OCT2025,TOURNAI,0.78,0.22,1,SNCB/NMBS,2025-10
05OCT2025,BRUSSEL-KAPELLEKERK,0.42,0.42,1,SNCB/NMBS,2025-10
21OCT2025,JEMAPPES,0.62,0.15,1,SNCB/NMBS,2025-10
06OCT2025,HENNUYERES-GARAGE,-1.03,-1.03,1,SNCB/NMBS,2025-10
02OCT2025,LEUZE,-0.22,1.72,1,SNCB/NMBS,2025-10
07OCT2025,BRUSSEL-NOORD,-0.27,0.0,1,SNCB/NMBS,2025-10
14OCT2025,HERENT,-0.2,0.38,1,SNCB/NMBS,2025-10
24OCT2025,HATRIVAL,4.2,4.2,1,SNCB/NMBS,2025-10
11OCT2025,HERSTAL,-0.75,0.02,1,SNCB/NMBS,2025-10
14OCT2025,MEISER,0.45,0.25,1,SNCB/NMBS,2025-10
30OCT2025,BRUSSEL-NOORD,11.77,10.5,1,SNCB/NMBS,2025-10
18OCT2025,LEBBEKE,1.25,0.95,1,SNCB/NMBS,2025-10
20OCT2025,VORST-ZUID,4.3,4.62,1,SNCB/NMBS,2025-10
12OCT2025,BRUSSEL-NOORD,0.32,0.6,1,SNCB/NMBS,2025-10
16OCT2025,BRUSSEL-CONGRES,0.78,0.78,1,SNCB/NMBS,2025-10
10OCT2025,FLEMALLE-HAUTE,-0.03,-0.02,1,SNCB/NMBS,2025-10
15OCT2025,WELKENRAEDT,0.78,0.28,1,SNCB/NMBS,2025-10
27OCT2025,HALLE,2.5,2.72,1,SNCB/NMBS,2025-10
27OCT2025,AYE,7.85,7.85,1,SNCB/NMBS,2025-10
30OCT2025,BRUSSEL-CONGRES,6.18,5.97,1,SNCB/NMBS,2025-10
23OCT2025,LOKEREN-OOST,4.7,4.7,1,SNCB/NMBS,2025-10
30OCT2025,TUBIZE,-0.53,-0.53,1,SNCB/NMBS,2025-10
04OCT2025,TOLLEMBEEK,1.05,1.63,1,SNCB/NMBS,2025-10
03OCT2025,MECHELEN,3.2,1.8,1,SNCB/NMBS,2025-10
05OCT2025,MERELBEKE,0.2,-0.02,1,SNCB/NMBS,2025-10
10OCT2025,HERSEAUX,0.65,1.62,1,SNCB/NMBS,2025-10
11OCT2025,OLNE,-0.2,-0.2,1,SNCB/NMBS,2025-10
10OCT2025,HENNUYERES,3.88,3.92,1,SNCB/NMBS,2025-10
07OCT2025,ALKEN,-0.18,0.15,1,SNCB/NMBS,2025-10
15OCT2025,TAMINES,4.17,4.17,1,SNCB/NMBS,2025-10
31OCT2025,BRUSSEL-NOORD,2.52,1.67,1,SNCB/NMBS,2025-10
29OCT2025,MARCHE-LES-DAMES,0.3,0.3,1,SNCB/NMBS,2025-10
21OCT2025,BURST,0.22,0.22,1,SNCB/NMBS,2025-10
10OCT2025,THIEU,0.22,0.22,1,SNCB/NMBS,2025-10
14OCT2025,DIEGEM,0.33,0.33,1,SNCB/NMBS,2025-10
28OCT2025,DENDERLEEUW,0.3,,1,SNCB/NMBS,2025-10
18OCT2025,LIEGE-GUILLEMINS,1.57,1.3,1,SNCB/NMBS,2025-10
26OCT2025,EDE,54.52,54.52,1,SNCB/NMBS,2025-10
28OCT2025,VILVOORDE,0.68,0.2,1,SNCB/NMBS,2025-10
14OCT2025,GENT-DAMPOORT,7.88,8.7,1,SNCB/NMBS,2025-10
05OCT2025,FLEMALLE-HAUTE,0.15,-0.02,1,SNCB/NMBS,2025-10
16OCT2025,NIEUWKERKEN-WAAS,-0.03,-0.03,1,SNCB/NMBS,2025-10
07OCT2025,DEINZE,0.55,0.77,1,SNCB/NMBS,2025-10
07OCT2025,EPPEGEM,-0.03,0.42,1,SNCB/NMBS,2025-10
20OCT2025,KIJKUIT,0.5,0.03,1,SNCB/NMBS,2025-10
23OCT2025,THIEU,1.0,1.0,1,SNCB/NMBS,2025-10
03OCT2025,VILLERS-LA-VILLE,1.33,1.47,1,SNCB/NMBS,2025-10
08OCT2025,WAREGEM,-0.18,-0.02,1,SNCB/NMBS,2025-10
30OCT2025,OPWIJK,1.07,1.22,1,SNCB/NMBS,2025-10
07OCT2025,NAMUR-HERBATTE,6.57,6.57,1,SNCB/NMBS,2025-10
07OCT2025,FRANCHIMONT,0.17,1.9,1,SNCB/NMBS,2025-10
26OCT2025,HENNUYERES,0.15,-0.02,1,SNCB/NMBS,2025-10
15OCT2025,OUDENAARDE,3.15,0.13,1,SNCB/NMBS,2025-10
15OCT2025,BRUSSEL-ZUID,0.62,3.05,1,SNCB/NMBS,2025-10
20OCT2025,BIERGES-WALIBI,0.88,0.58,1,SNCB/NMBS,2025-10
24OCT2025,HENNUYERES,3.83,3.83,1,SNCB/NMBS,2025-10
16OCT2025,HAM-SUR-SAMBRE,0.48,0.48,1,SNCB/NMBS,2025-10
03OCT2025,ETTERBEEK,0.63,0.63,1,SNCB/NMBS,2025-10
10OCT2025,MARLOIE,1.7,2.1,1,SNCB/NMBS,2025-10
27OCT2025,BRUSSEL-ZUID,44.27,42.92,1,SNCB/NMBS,2025-10
29OCT2025,VERVIERS-PALAIS,0.5,0.5,1,SNCB/NMBS,2025-10
04OCT2025,CHATEAU-DE-SEILLES,1.03,1.03,1,SNCB/NMBS,2025-10
15OCT2025,HAM-SUR-SAMBRE,-0.07,-0.07,1,SNCB/NMBS,2025-10
21OCT2025,BRUSSEL-SCHUMAN,4.3,7.17,1,SNCB/NMBS,2025-10
21OCT2025,HERMALLE-SOUS-HUY,0.98,0.98,1,SNCB/NMBS,2025-10
01OCT2025,AARSELE,0.98,0.98,1,SNCB/NMBS,2025-10
12OCT2025,MECHELEN-NEKKERSPOEL,2.15,2.15,1,SNCB/NMBS,2025-10
22OCT2025,LANGDORP,0.52,0.63,1,SNCB/NMBS,2025-10
13OCT2025,VORST-OOST,-0.55,-0.55,1,SNCB/NMBS,2025-10
02OCT2025,VORST-ZUID,1.7,1.7,1,SNCB/NMBS,2025-10
10OCT2025,LIERS,0.22,,1,SNCB/NMBS,2025-10
01OCT2025,BRUSSEL-KAPELLEKERK,2.17,2.17,1,SNCB/NMBS,2025-10
21OCT2025,MORTSEL,2.18,2.18,1,SNCB/NMBS,2025-10
02OCT2025,BRUGGE,-0.05,2.62,1,SNCB/NMBS,2025-10
25OCT2025,NOSSEGEM,0.9,0.9,1,SNCB/NMBS,2025-10
02OCT2025,COURRIERE,-0.05,-0.1,1,SNCB/NMBS,2025-10
20OCT2025,LIEGE-GUILLEMINS,5.35,4.15,1,SNCB/NMBS,2025-10
03OCT2025,BRUSSEL-ZUID,3.2,1.92,1,SNCB/NMBS,2025-10
22OCT2025,BUGGENHOUT,0.9,0.73,1,SNCB/NMBS,2025-10
20OCT2025,JAMBES-EST,3.87,3.87,1,SNCB/NMBS,2025-10
24OCT2025,EZEMAAL,4.42,4.42,1,SNCB/NMBS,2025-10
05OCT2025,CHAPOIS,1.0,2.9,1,SNCB/NMBS,2025-10
01OCT2025,SAINT-DENIS-BOVESSE,-0.25,-0.25,1,SNCB/NMBS,2025-10
03OCT2025,BEUZET,-0.48,-0.1,1,SNCB/NMBS,2025-10
23OCT2025,DIEGEM,0.7,0.7,1,SNCB/NMBS,2025-10
31OCT2025,ANTWERPEN-CENTRAAL,5.23,,1,SNCB/NMBS,2025-10
07OCT2025,NOSSEGEM,3.12,2.83,1,SNCB/NMBS,2025-10
01OCT2025,MORTSEL,-0.23,-0.23,1,SNCB/NMBS,2025-10
22OCT2025,EDINGEN,3.9,3.6,1,SNCB/NMBS,2025-10
08OCT2025,SCHELLEBELLE,0.63,0.37,1,SNCB/NMBS,2025-10
09OCT2025,BRUSSEL-KAPELLEKERK,1.2,1.2,1,SNCB/NMBS,2025-10
08OCT2025,SART-BERNARD,0.78,0.78,1,SNCB/NMBS,2025-10
18OCT2025,NESSONVAUX,-0.02,-0.02,1,SNCB/NMBS,2025-10
17OCT2025,ANTWERPEN-ZUID,-0.55,0.4,1,SNCB/NMBS,2025-10
30OCT2025,DIEPENBEEK,-0.92,-0.18,1,SNCB/NMBS,2025-10
22OCT2025,ANS,0.32,0.32,1,SNCB/NMBS,2025-10
20OCT2025,MOESKROEN,0.88,1.87,1,SNCB/NMBS,2025-10
03OCT2025,SERAING,2.4,2.27,1,SNCB/NMBS,2025-10
01OCT2025,BERZEE,0.42,0.53,1,SNCB/NMBS,2025-10
11OCT2025,LEMBEEK,1.9,1.9,1,SNCB/NMBS,2025-10
10OCT2025,AYWAILLE,4.93,6.03,1,SNCB/NMBS,2025-10
06OCT2025,SINT-NIKLAAS-OOST,-0.17,-0.17,1,SNCB/NMBS,2025-10
22OCT2025,RUISBROEK,2.97,2.32,1,SNCB/NMBS,2025-10
01OCT2025,MORTSEL-OUDE GOD,-0.02,-0.02,1,SNCB/NMBS,2025-10
16OCT2025,MOUSTIER-GARAGE,5.15,5.15,1,SNCB/NMBS,2025-10
10OCT2025,NIJLEN,-0.8,-0.8,1,SNCB/NMBS,2025-10
01OCT2025,TOURNAI,1.43,0.65,1,SNCB/NMBS,2025-10
13OCT2025,HATRIVAL,0.5,0.5,1,SNCB/NMBS,2025-10
01OCT2025,BRUSSEL-CENTRAAL,7.18,7.1,1,SNCB/NMBS,2025-10
16OCT2025,BAS-OHA,0.9,0.9,1,SNCB/NMBS,2025-10
09OCT2025,GERAARDSBERGEN,1.28,,1,SNCB/NMBS,2025-10
23OCT2025,MORTSEL-OUDE GOD,11.22,11.22,1,SNCB/NMBS,2025-10
16OCT2025,ANTWERPEN-LUCHTBAL,2.87,2.87,1,SNCB/NMBS,2025-10
11OCT2025,ERPS-KWERPS,-0.5,0.13,1,SNCB/NMBS,2025-10
29OCT2025,VILLE-POMMEROEUL,-0.2,-0.2,1,SNCB/NMBS,2025-10
08OCT2025,LENS,0.27,0.43,1,SNCB/NMBS,2025-10
13OCT2025,FLORENVILLE,1.87,1.65,1,SNCB/NMBS,2025-10
03OCT2025,BRUSSEL-SCHUMAN,4.48,2.23,1,SNCB/NMBS,2025-10
18OCT2025,CHAUDFONTAINE,-2.23,-2.23,1,SNCB/NMBS,2025-10
24OCT2025,MESSANCY,0.17,-0.03,1,SNCB/NMBS,2025-10
02OCT2025,BRUSSEL-CENTRAAL,0.02,1.35,1,SNCB/NMBS,2025-10
31OCT2025,HAUTE-FLONE,-0.15,-0.15,1,SNCB/NMBS,2025-10
12OCT2025,SINT-NIKLAAS-OOST,2.17,2.17,1,SNCB/NMBS,2025-10
10OCT2025,AALST,-0.68,-0.13,1,SNCB/NMBS,2025-10
03OCT2025,TERNAT,0.47,0.4,1,SNCB/NMBS,2025-10
27OCT2025,BUGGENHOUT,2.17,2.15,1,SNCB/NMBS,2025-10
15OCT2025,ERBISOEUL,4.65,4.65,1,SNCB/NMBS,2025-10
04OCT2025,WATERLOO,4.07,4.07,1,SNCB/NMBS,2025-10
28OCT2025,CHASTRE,-0.3,-0.3,1,SNCB/NMBS,2025-10
06OCT2025,FLORENVILLE,4.42,4.05,1,SNCB/NMBS,2025-10
01OCT2025,JURBISE,-0.3,7.0,1,SNCB/NMBS,2025-10
22OCT2025,CHARLEROI-CENTRAL,0.07,0.58,1,SNCB/NMBS,2025-10
16OCT2025,BEGIJNENDIJK,0.42,0.42,1,SNCB/NMBS,2025-10
07OCT2025,GENVAL,0.07,0.33,1,SNCB/NMBS,2025-10
29OCT2025,FAMILLEUREUX,0.45,0.45,1,SNCB/NMBS,2025-10
10OCT2025,SCHAARBEEK,0.53,,1,SNCB/NMBS,2025-10
14OCT2025,BELSELE,-0.55,-0.55,1,SNCB/NMBS,2025-10
22OCT2025,BRUSSEL-NOORD,9.08,5.6,1,SNCB/NMBS,2025-10
25OCT2025,VORST-ZUID,-1.07,-1.07,1,SNCB/NMBS,2025-10
22OCT2025,FLOREFFE,2.35,2.35,1,SNCB/NMBS,2025-10
02OCT2025,MOL,1.63,,1,SNCB/NMBS,2025-10
04OCT2025,LIEGE-CARRE,0.77,0.35,1,SNCB/NMBS,2025-10
13OCT2025,RIVAGE-MARCHANDISES,0.72,0.72,1,SNCB/NMBS,2025-10
28OCT2025,BRUSSEL-NOORD,3.23,2.65,1,SNCB/NMBS,2025-10
09OCT2025,DENDERLEEUW,-0.22,0.28,1,SNCB/NMBS,2025-10
31OCT2025,STOUMONT,4.23,4.23,1,SNCB/NMBS,2025-10
15OCT2025,VILVOORDE,1.17,0.6,1,SNCB/NMBS,2025-10
06OCT2025,SAINT-DENIS-BOVESSE,0.22,0.15,1,SNCB/NMBS,2025-10
22OCT2025,GODINNE,0.55,0.55,1,SNCB/NMBS,2025-10
03OCT2025,VERTRIJK,0.93,1.27,1,SNCB/NMBS,2025-10
21OCT2025,SCLESSIN,1.27,1.27,1,SNCB/NMBS,2025-10
25OCT2025,MILMORT,-0.03,0.52,1,SNCB/NMBS,2025-10
12OCT2025,RUISBROEK,1.53,1.38,1,SNCB/NMBS,2025-10
17OCT2025,MEISER,0.8,0.8,1,SNCB/NMBS,2025-10
23OCT2025,HENNUYERES,10.92,10.83,1,SNCB/NMBS,2025-10
22OCT2025,HAREN-ZUID,1.27,1.13,1,SNCB/NMBS,2025-10
09OCT2025,MERODE,2.78,1.98,1,SNCB/NMBS,2025-10
24OCT2025,LICHTERVELDE,0.32,0.13,1,SNCB/NMBS,2025-10
31OCT2025,PALISEUL,0.02,0.12,1,SNCB/NMBS,2025-10
10OCT2025,CEROUX-MOUSTY,13.5,13.6,1,SNCB/NMBS,2025-10
19OCT2025,SINAAI,2.3,2.3,1,SNCB/NMBS,2025-10
27OCT2025,GENT-DAMPOORT,0.32,0.27,1,SNCB/NMBS,2025-10
13OCT2025,DIEGEM,7.15,7.15,1,SNCB/NMBS,2025-10
15OCT2025,WAREMME,-0.37,0.0,1,SNCB/NMBS,2025-10
12OCT2025,SCHULEN,-0.75,-0.75,1,SNCB/NMBS,2025-10
27OCT2025,MECHELEN,-0.57,,1,SNCB/NMBS,2025-10
07OCT2025,HALLE,10.17,10.17,1,THI-FACT,2025-10
25OCT2025,ANGLEUR,6.9,6.9,1,SNCB/NMBS,2025-10
03OCT2025,HAM-SUR-HEURE,-0.13,-0.15,1,SNCB/NMBS,2025-10
03OCT2025,TAMINES,-0.73,,1,SNCB/NMBS,2025-10
23OCT2025,TIELEN,17.5,18.35,1,SNCB/NMBS,2025-10
14OCT2025,HUY,-0.52,0.13,1,SNCB/NMBS,2025-10
11OCT2025,DIEGEM,1.48,1.48,1,SNCB/NMBS,2025-10
07OCT2025,TOURNAI,5.2,,1,SNCB/NMBS,2025-10
11OCT2025,BOSVOORDE,0.0,0.0,1,SNCB/NMBS,2025-10
03OCT2025,AARSCHOT,3.35,3.73,1,SNCB/NMBS,2025-10
31OCT2025,KALMTHOUT,1.52,1.42,1,SNCB/NMBS,2025-10
13OCT2025,VICHTE,0.22,0.22,1,SNCB/NMBS,2025-10
01OCT2025,BRUSSEL-KAPELLEKERK,4.08,4.08,1,SNCB/NMBS,2025-10
09OCT2025,SCHELLEBELLE,0.62,0.62,1,SNCB/NMBS,2025-10
21OCT2025,LIEGE-SAINT-LAMBERT,1.6,2.2,1,SNCB/NMBS,2025-10
08OCT2025,LOUVAIN-LA-NEUVE,0.25,,1,SNCB/NMBS,2025-10
10OCT2025,HANSBEKE,-1.25,-1.25,1,SNCB/NMBS,2025-10
02OCT2025,OPWIJK,0.75,0.83,1,SNCB/NMBS,2025-10
29OCT2025,BOSVOORDE,0.15,0.15,1,SNCB/NMBS,2025-10
02OCT2025,TILLY-GARAGE,-1.75,-1.75,1,SNCB/NMBS,2025-10
14OCT2025,LANGDORP,10.85,10.85,1,SNCB/NMBS,2025-10
08OCT2025,KORTENBERG-GOEDEREN,7.88,7.88,1,SNCB/NMBS,2025-10
04OCT2025,NESSONVAUX,5.48,5.8,1,SNCB/NMBS,2025-10
23OCT2025,LA LOUVIERE-SUD,14.58,,1,SNCB/NMBS,2025-10
30OCT2025,SINT-GILLIS(DENDERMONDE),0.55,0.48,1,SNCB/NMBS,2025-10
10OCT2025,ZAVENTEM,-0.95,-0.95,1,SNCB/NMBS,2025-10
08OCT2025,NAMUR,2.18,,1,SNCB/NMBS,2025-10
20OCT2025,BRUSSEL-ZUID,3.57,3.23,1,SNCB/NMBS,2025-10
15OCT2025,DAVE-SAINT-MARTIN,-0.1,-0.1,1,SNCB/NMBS,2025-10
07OCT2025,MORTSEL-LIERSESTEENWEG,0.03,0.0,1,SNCB/NMBS,2025-10
16OCT2025,BUIZINGEN,0.72,1.73,1,SNCB/NMBS,2025-10
12OCT2025,WEZEMAAL,0.37,0.33,1,SNCB/NMBS,2025-10
06OCT2025,BALEGEM-ZUID,1.73,1.33,1,SNCB/NMBS,2025-10
04OCT2025,SINT-KATELIJNE-WAVER,15.25,15.25,1,SNCB/NMBS,2025-10
08OCT2025,LIEGE-GUILLEMINS,0.07,,1,SNCB/NMBS,2025-10
02OCT2025,NAMUR-HERBATTE,2.13,2.13,1,SNCB/NMBS,2025-10
17OCT2025,HAALTERT,1.77,1.88,1,SNCB/NMBS,2025-10
15OCT2025,LANGDORP,-0.05,-0.05,1,SNCB/NMBS,2025-10
02OCT2025,SLEIDINGE,-0.08,0.02,1,SNCB/NMBS,2025-10
03OCT2025,WAREMME,-0.78,0.22,1,SNCB/NMBS,2025-10
27OCT2025,CHAPOIS,0.13,0.13,1,SNCB/NMBS,2025-10
05OCT2025,KOMEN,0.88,1.4,1,SNCB/NMBS,2025-10
06OCT2025,AMAY,0.47,0.52,1,SNCB/NMBS,2025-10
31OCT2025,SOIGNIES,-0.45,0.32,1,SNCB/NMBS,2025-10
12OCT2025,BIERGES-WALIBI,31.2,31.05,1,SNCB/NMBS,2025-10
16OCT2025,FLOREE,4.65,4.65,1,SNCB/NMBS,2025-10
03OCT2025,BRUSSEL-CONGRES,12.22,12.22,1,SNCB/NMBS,2025-10
07OCT2025,ANTOING,-0.18,-0.03,1,SNCB/NMBS,2025-10
01OCT2025,BRAINE-ALLIANCE,0.33,0.33,1,SNCB/NMBS,2025-10
26OCT2025,FLORIVAL,0.92,0.92,1,SNCB/NMBS,2025-10
17OCT2025,DIEGEM,1.72,2.4,1,SNCB/NMBS,2025-10
16OCT2025,BRUSSEL-CONGRES,2.22,3.62,1,SNCB/NMBS,2025-10
03OCT2025,LOT,-0.43,-0.43,1,SNCB/NMBS,2025-10
22OCT2025,HEVERLEE,4.12,3.12,1,SNCB/NMBS,2025-10
31OCT2025,LINKEBEEK,1.15,1.27,1,SNCB/NMBS,2025-10
14OCT2025,TUBIZE,0.38,0.38,1,SNCB/NMBS,2025-10
13OCT2025,HANSBEKE,-2.32,-2.32,1,SNCB/NMBS,2025-10
07OCT2025,RIVAGE-MARCHANDISES,0.17,0.17,1,SNCB/NMBS,2025-10
02OCT2025,JURBISE,0.52,0.45,1,SNCB/NMBS,2025-10
05OCT2025,WEVELGEM,0.25,0.27,1,SNCB/NMBS,2025-10
03OCT2025,ERPS-KWERPS,1.5,1.5,1,SNCB/NMBS,2025-10
28OCT2025,ERNAGE,0.43,0.28,1,SNCB/NMBS,2025-10
08OCT2025,PROFONDSART,1.33,1.33,1,SNCB/NMBS,2025-10
22OCT2025,HERENT,-0.23,-0.02,1,SNCB/NMBS,2025-10
13OCT2025,UKKEL-KALEVOET,-0.97,-0.02,1,SNCB/NMBS,2025-10
09OCT2025,CHATELET,0.3,0.3,1,SNCB/NMBS,2025-10
21OCT2025,WOLFSTEE,-0.42,-0.42,1,SNCB/NMBS,2025-10
17OCT2025,BRUGGE,0.4,0.37,1,SNCB/NMBS,2025-10
04OCT2025,DUFFEL,0.85,0.63,1,SNCB/NMBS,2025-10
09OCT2025,BIERSET-AWANS,0.17,-0.3,1,SNCB/NMBS,2025-10
29OCT2025,HAACHT,22.48,22.48,1,SNCB/NMBS,2025-10
21OCT2025,GROENENDAAL,10.35,10.25,1,SNCB/NMBS,2025-10
27OCT2025,SCHAARBEEK,2.32,2.32,1,SNCB/NMBS,2025-10
16OCT2025,SCHAARBEEK,0.42,0.42,1,SNCB/NMBS,2025-10
01OCT2025,UKKEL-KALEVOET,-0.15,-0.15,1,SNCB/NMBS,2025-10
17OCT2025,SART-BERNARD,6.83,6.47,1,SNCB/NMBS,2025-10
17OCT2025,MOESKROEN,4.07,,1,SNCB/NMBS,2025-10
30OCT2025,KORTENBERG-GOEDEREN,0.03,0.03,1,SNCB/NMBS,2025-10
07OCT2025,LA ROCHE(BRABANT),-0.93,-0.93,1,SNCB/NMBS,2025-10
06OCT2025,BEERNEM,18.2,18.2,1,SNCB/NMBS,2025-10
03OCT2025,BRUSSEL-ZUID,-1.0,0.12,1,SNCB/NMBS,2025-10
13OCT2025,TOURNAI,-0.23,0.67,1,SNCB/NMBS,2025-10
14OCT2025,GEDINNE,0.15,-0.05,1,SNCB/NMBS,2025-10
06OCT2025,SCHAARBEEK-JOSAPHAT,1.2,1.2,1,SNCB/NMBS,2025-10
27OCT2025,HENNUYERES,-0.42,-0.42,1,SNCB/NMBS,2025-10
02OCT2025,BRUSSEL-NOORD,0.23,0.38,1,SNCB/NMBS,2025-10
17OCT2025,OUDENAARDE,2.42,,1,SNCB/NMBS,2025-10
12OCT2025,MELKOUWEN,1.07,0.8,1,SNCB/NMBS,2025-10
04OCT2025,HAALTERT,2.05,2.18,1,SNCB/NMBS,2025-10
22OCT2025,PROFONDSART,1.02,1.02,1,SNCB/NMBS,2025-10
15OCT2025,SCHOONAARDE,-0.03,-0.08,1,SNCB/NMBS,2025-10
